Label,Class
Train15164,non-crystallizable
Train15166,non-crystallizable
Train15167,non-crystallizable
Train15168,non-crystallizable
Train15170,non-crystallizable
Train15171,non-crystallizable
Train15172,non-crystallizable
Train15173,non-crystallizable
Train15174,non-crystallizable
Train15175,non-crystallizable
Train15177,non-crystallizable
Train15178,non-crystallizable
Train15179,non-crystallizable
Train15182,non-crystallizable
Train15184,non-crystallizable
Train15186,non-crystallizable
Train15187,non-crystallizable
Train15188,non-crystallizable
Train15190,non-crystallizable
Train15191,non-crystallizable
Train15192,non-crystallizable
Train15193,non-crystallizable
Train15195,non-crystallizable
Train15197,non-crystallizable
Train15198,non-crystallizable
Train15199,non-crystallizable
Train15201,non-crystallizable
Train15202,non-crystallizable
Train15203,non-crystallizable
Train15204,non-crystallizable
Train15205,non-crystallizable
Train15206,non-crystallizable
Train15207,non-crystallizable
Train15208,non-crystallizable
Train15209,non-crystallizable
Train15210,non-crystallizable
Train15212,non-crystallizable
Train15213,non-crystallizable
Train15214,non-crystallizable
Train15215,non-crystallizable
Train15219,non-crystallizable
Train15220,non-crystallizable
Train15222,non-crystallizable
Train15224,non-crystallizable
Train15225,non-crystallizable
Train15226,non-crystallizable
Train15228,non-crystallizable
Train15231,non-crystallizable
Train15233,non-crystallizable
Train15234,non-crystallizable
Train15236,non-crystallizable
Train15237,non-crystallizable
Train15238,non-crystallizable
Train15239,non-crystallizable
Train15240,non-crystallizable
Train15241,non-crystallizable
Train15242,non-crystallizable
Train15251,non-crystallizable
Train15252,non-crystallizable
Train15256,non-crystallizable
Train15259,non-crystallizable
Train15262,non-crystallizable
Train15264,non-crystallizable
Train15265,non-crystallizable
Train15269,non-crystallizable
Train15274,non-crystallizable
Train15275,non-crystallizable
Train15277,non-crystallizable
Train15279,non-crystallizable
Train15283,non-crystallizable
Train15284,non-crystallizable
Train15286,non-crystallizable
Train15287,non-crystallizable
Train15288,non-crystallizable
Train15289,non-crystallizable
Train15291,non-crystallizable
Train15294,non-crystallizable
Train15295,non-crystallizable
Train15296,non-crystallizable
Train15298,non-crystallizable
Train15300,non-crystallizable
Train15301,non-crystallizable
Train15302,non-crystallizable
Train15303,non-crystallizable
Train15304,non-crystallizable
Train15306,non-crystallizable
Train15307,non-crystallizable
Train15308,non-crystallizable
Train15313,non-crystallizable
Train15314,non-crystallizable
Train15315,non-crystallizable
Train15316,non-crystallizable
Train15317,non-crystallizable
Train15320,non-crystallizable
Train15321,non-crystallizable
Train15322,non-crystallizable
Train15326,non-crystallizable
Train15327,non-crystallizable
Train15329,non-crystallizable
Train15333,non-crystallizable
Train15334,non-crystallizable
Train15335,non-crystallizable
Train15336,non-crystallizable
Train15338,non-crystallizable
Train15339,non-crystallizable
Train15340,non-crystallizable
Train15342,non-crystallizable
Train15344,non-crystallizable
Train15345,non-crystallizable
Train15346,non-crystallizable
Train15347,non-crystallizable
Train15348,non-crystallizable
Train15350,non-crystallizable
Train15351,non-crystallizable
Train15356,non-crystallizable
Train15359,non-crystallizable
Train15361,non-crystallizable
Train15363,non-crystallizable
Train15364,non-crystallizable
Train15365,non-crystallizable
Train15366,non-crystallizable
Train15367,non-crystallizable
Train15368,non-crystallizable
Train15369,non-crystallizable
Train15370,non-crystallizable
Train15372,non-crystallizable
Train15376,non-crystallizable
Train15377,non-crystallizable
Train15380,non-crystallizable
Train15382,non-crystallizable
Train15383,non-crystallizable
Train15386,non-crystallizable
Train15388,non-crystallizable
Train15389,non-crystallizable
Train15390,non-crystallizable
Train15391,non-crystallizable
Train15392,non-crystallizable
Train15394,non-crystallizable
Train15397,non-crystallizable
Train15399,non-crystallizable
Train15401,non-crystallizable
Train15402,non-crystallizable
Train15403,non-crystallizable
Train15404,non-crystallizable
Train15406,non-crystallizable
Train15407,non-crystallizable
Train15408,non-crystallizable
Train15412,non-crystallizable
Train15413,non-crystallizable
Train15414,non-crystallizable
Train15415,non-crystallizable
Train15417,non-crystallizable
Train15420,non-crystallizable
Train15421,non-crystallizable
Train15422,non-crystallizable
Train15424,non-crystallizable
Train15428,non-crystallizable
Train15430,non-crystallizable
Train15431,non-crystallizable
Train15434,non-crystallizable
Train15435,non-crystallizable
Train15436,non-crystallizable
Train15437,non-crystallizable
Train15438,non-crystallizable
Train15440,non-crystallizable
Train15442,non-crystallizable
Train15444,non-crystallizable
Train15450,non-crystallizable
Train15451,non-crystallizable
Train15452,non-crystallizable
Train15453,non-crystallizable
Train15454,non-crystallizable
Train15457,non-crystallizable
Train15460,non-crystallizable
Train15461,non-crystallizable
Train15464,non-crystallizable
Train15470,non-crystallizable
Train15471,non-crystallizable
Train15474,non-crystallizable
Train15483,non-crystallizable
Train15485,non-crystallizable
Train15489,non-crystallizable
Train15514,non-crystallizable
Train15519,non-crystallizable
Train15521,non-crystallizable
Train15527,non-crystallizable
Train15529,non-crystallizable
Train15530,non-crystallizable
Train15531,non-crystallizable
Train15533,non-crystallizable
Train15534,non-crystallizable
Train15537,non-crystallizable
Train15546,non-crystallizable
Train15550,non-crystallizable
Train15553,non-crystallizable
Train15554,non-crystallizable
Train15556,non-crystallizable
Train15557,non-crystallizable
Train15561,non-crystallizable
Train15564,non-crystallizable
Train15565,non-crystallizable
Train15566,non-crystallizable
Train15572,non-crystallizable
Train15573,non-crystallizable
Train15576,non-crystallizable
Train15582,non-crystallizable
Train15584,non-crystallizable
Train15585,non-crystallizable
Train15586,non-crystallizable
Train15590,non-crystallizable
Train15593,non-crystallizable
Train15595,non-crystallizable
Train15596,non-crystallizable
Train15603,non-crystallizable
Train15606,non-crystallizable
Train15608,non-crystallizable
Train15610,non-crystallizable
Train15611,non-crystallizable
Train15617,non-crystallizable
Train15619,non-crystallizable
Train15621,non-crystallizable
Train15622,non-crystallizable
Train15623,non-crystallizable
Train15628,non-crystallizable
Train15634,non-crystallizable
Train15637,non-crystallizable
Train15638,non-crystallizable
Train15639,non-crystallizable
Train15641,non-crystallizable
Train15644,non-crystallizable
Train15646,non-crystallizable
Train15648,non-crystallizable
Train15649,non-crystallizable
Train15650,non-crystallizable
Train15652,non-crystallizable
Train15653,non-crystallizable
Train15655,non-crystallizable
Train15661,non-crystallizable
Train15662,non-crystallizable
Train15663,non-crystallizable
Train15667,non-crystallizable
Train15672,non-crystallizable
Train15673,non-crystallizable
Train15674,non-crystallizable
Train15681,non-crystallizable
Train15691,non-crystallizable
Train15694,non-crystallizable
Train15695,non-crystallizable
Train15702,non-crystallizable
Train15703,non-crystallizable
Train15718,non-crystallizable
Train15720,non-crystallizable
Train15726,non-crystallizable
Train15728,non-crystallizable
Train15754,non-crystallizable
Train15755,non-crystallizable
Train15760,non-crystallizable
Train15762,non-crystallizable
Train15763,non-crystallizable
Train15764,non-crystallizable
Train15765,non-crystallizable
Train15766,non-crystallizable
Train15767,non-crystallizable
Train15768,non-crystallizable
Train15769,non-crystallizable
Train15770,non-crystallizable
Train15771,non-crystallizable
Train15772,non-crystallizable
Train15773,non-crystallizable
Train15774,non-crystallizable
Train15775,non-crystallizable
Train15776,non-crystallizable
Train15777,non-crystallizable
Train15778,non-crystallizable
Train15779,non-crystallizable
Train15780,non-crystallizable
Train15781,non-crystallizable
Train15782,non-crystallizable
Train15783,non-crystallizable
Train15784,non-crystallizable
Train15785,non-crystallizable
Train15786,non-crystallizable
Train15787,non-crystallizable
Train15788,non-crystallizable
Train15789,non-crystallizable
Train15790,non-crystallizable
Train15791,non-crystallizable
Train15792,non-crystallizable
Train15794,non-crystallizable
Train15795,non-crystallizable
Train15796,non-crystallizable
Train15797,non-crystallizable
Train15798,non-crystallizable
Train15799,non-crystallizable
Train15800,non-crystallizable
Train15801,non-crystallizable
Train15802,non-crystallizable
Train15804,non-crystallizable
Train15805,non-crystallizable
Train15806,non-crystallizable
Train15808,non-crystallizable
Train15809,non-crystallizable
Train15810,non-crystallizable
Train15811,non-crystallizable
Train15812,non-crystallizable
Train15815,non-crystallizable
Train15816,non-crystallizable
Train15818,non-crystallizable
Train15819,non-crystallizable
Train15820,non-crystallizable
Train15821,non-crystallizable
Train15822,non-crystallizable
Train15824,non-crystallizable
Train15826,non-crystallizable
Train15827,non-crystallizable
Train15828,non-crystallizable
Train15829,non-crystallizable
Train15830,non-crystallizable
Train15831,non-crystallizable
Train15832,non-crystallizable
Train15833,non-crystallizable
Train15834,non-crystallizable
Train15835,non-crystallizable
Train15836,non-crystallizable
Train15837,non-crystallizable
Train15838,non-crystallizable
Train15839,non-crystallizable
Train15840,non-crystallizable
Train15842,non-crystallizable
Train15843,non-crystallizable
Train15844,non-crystallizable
Train15845,non-crystallizable
Train15848,non-crystallizable
Train15849,non-crystallizable
Train15850,non-crystallizable
Train15851,non-crystallizable
Train15852,non-crystallizable
Train15855,non-crystallizable
Train15857,non-crystallizable
Train15859,non-crystallizable
Train15860,non-crystallizable
Train15861,non-crystallizable
Train15862,non-crystallizable
Train15863,non-crystallizable
Train15865,non-crystallizable
Train15866,non-crystallizable
Train15867,non-crystallizable
Train15870,non-crystallizable
Train15871,non-crystallizable
Train15872,non-crystallizable
Train15873,non-crystallizable
Train15874,non-crystallizable
Train15876,non-crystallizable
Train15877,non-crystallizable
Train15880,non-crystallizable
Train15883,non-crystallizable
Train15887,non-crystallizable
Train15893,non-crystallizable
Train15894,non-crystallizable
Train15895,non-crystallizable
Train15896,non-crystallizable
Train15897,non-crystallizable
Train15898,non-crystallizable
Train15900,non-crystallizable
Train15903,non-crystallizable
Train15905,non-crystallizable
Train15906,non-crystallizable
Train15908,non-crystallizable
Train15909,non-crystallizable
Train15910,non-crystallizable
Train15911,non-crystallizable
Train15912,non-crystallizable
Train15913,non-crystallizable
Train15916,non-crystallizable
Train15918,non-crystallizable
Train15921,non-crystallizable
Train15923,non-crystallizable
Train15924,non-crystallizable
Train15926,non-crystallizable
Train15927,non-crystallizable
Train15930,non-crystallizable
Train15931,non-crystallizable
Train15933,non-crystallizable
Train15934,non-crystallizable
Train15935,non-crystallizable
Train15941,non-crystallizable
Train15942,non-crystallizable
Train15943,non-crystallizable
Train15945,non-crystallizable
Train15946,non-crystallizable
Train15947,non-crystallizable
Train15948,non-crystallizable
Train15949,non-crystallizable
Train15953,non-crystallizable
Train15956,non-crystallizable
Train15957,non-crystallizable
Train15958,non-crystallizable
Train15960,non-crystallizable
Train15961,non-crystallizable
Train15962,non-crystallizable
Train15964,non-crystallizable
Train15965,non-crystallizable
Train15966,non-crystallizable
Train15967,non-crystallizable
Train15968,non-crystallizable
Train15969,non-crystallizable
Train15972,non-crystallizable
Train15973,non-crystallizable
Train15974,non-crystallizable
Train15975,non-crystallizable
Train15978,non-crystallizable
Train15979,non-crystallizable
Train15980,non-crystallizable
Train15984,non-crystallizable
Train15986,non-crystallizable
Train15987,non-crystallizable
Train15988,non-crystallizable
Train15990,non-crystallizable
Train15991,non-crystallizable
Train15992,non-crystallizable
Train15994,non-crystallizable
Train15995,non-crystallizable
Train15997,non-crystallizable
Train15999,non-crystallizable
